TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,Target
314.55,Credit,Dallas,Branch,27.0,Remaja,18.999999999999996,2.0,1105.89,3,3
836.45,Debit,Virginia Beach,Online,61.0,Paruh Baya,63.0,1.0,1731.89,2,2
1095.09,Debit,San Francisco,ATM,29.0,Lansia,52.00000000000001,1.0,8692.47,3,2
189.45,Credit,Boston,Branch,53.0,Dewasa,61.99999999999999,1.0,12578.75,2,3
91.84,Credit,Mesa,Branch,67.0,Paruh Baya,80.0,1.0,1712.41,1,1
609.52,Debit,Washington,ATM,78.0,Paruh Baya,169.0,1.0,3485.03,1,2
859.3,Credit,Colorado Springs,Branch,78.0,Paruh Baya,68.00000000000001,1.0,1146.78,1,3
100.01,Debit,Philadelphia,ATM,50.0,Dewasa,63.0,1.0,6393.12,2,1
28.78,Credit,Tucson,Online,40.0,Dewasa,51.00000000000001,1.0,680.5499999999998,0,2
111.08,Debit,Chicago,Online,70.0,Dewasa,83.0,1.0,7037.34,1,3
470.96,Credit,Indianapolis,Online,69.0,Dewasa,123.99999999999999,2.0,12991.03,1,0
52.23,Credit,San Francisco,Branch,28.0,Remaja,96.0,1.0,105.01,3,2
78.62,Debit,Oklahoma City,Branch,32.0,Dewasa,52.00000000000001,1.0,1360.85,3,1
47.79,Debit,Denver,Branch,25.0,Remaja,37.0,1.0,1649.92,3,3
333.97,Debit,Fresno,Branch,52.0,Dewasa,45.0,1.0,5237.36,2,0
30.87,Debit,Fresno,ATM,33.0,Dewasa,295.0,1.0,14348.65,3,0
710.43,Debit,San Diego,Online,67.0,Paruh Baya,115.0,1.0,5625.55,1,2
220.23,Debit,Milwaukee,ATM,41.0,Lansia,48.0,1.0,3438.02,0,1
27.28,Debit,Atlanta,ATM,29.0,Dewasa,96.0,1.0,10668.24,3,3
101.52,Debit,Tucson,ATM,49.0,Lansia,98.0,1.0,2018.9000000000003,0,2
162.65,Debit,New York,ATM,59.0,Lansia,147.0,1.0,9500.95,2,1
10.52,Debit,Kansas City,ATM,55.0,Paruh Baya,30.0,1.0,2472.99,2,0
270.72,Debit,Los Angeles,Branch,38.0,Dewasa,37.0,1.0,6522.47,0,0
202.34,Debit,New York,Online,20.0,Remaja,134.0,1.0,5113.438123505977,3,1
247.58,Debit,San Antonio,ATM,39.0,Lansia,151.99999999999997,1.0,778.74,0,2
686.17,Debit,Denver,ATM,61.0,Paruh Baya,119.42293906810038,1.0,2246.15,2,3
359.65,Credit,Jacksonville,Online,25.0,Remaja,289.0,1.0,219.53,3,0
109.91,Debit,Seattle,Branch,38.0,Dewasa,90.0,1.0,12896.06,0,2
215.72,Credit,Columbus,Branch,30.0,Lansia,137.0,1.0,8697.11,3,3
490.76,Debit,Columbus,Online,66.0,Paruh Baya,156.0,1.0,6414.11,1,3
224.28,Debit,Chicago,Online,64.0,Paruh Baya,68.00000000000001,1.0,5767.51,2,3
614.03,Debit,Dallas,ATM,68.0,Paruh Baya,51.00000000000001,1.0,5113.438123505977,1,3
608.79,Debit,Fort Worth,Online,55.0,Lansia,157.0,1.0,2991.17,2,0
186.55,Debit,Philadelphia,Branch,48.0,Lansia,288.0,1.0,5113.438123505977,0,1
840.16,Credit,Colorado Springs,Branch,20.0,Remaja,68.00000000000001,1.0,1236.76,3,3
203.34,Debit,Phoenix,ATM,60.0,Dewasa,66.0,1.0,13586.99,2,1
90.88,Debit,Colorado Springs,ATM,26.0,Lansia,284.0,1.0,7117.35,3,3
60.11,Credit,Albuquerque,Branch,61.0,Paruh Baya,122.0,1.0,7235.87,2,3
393.92,Debit,Memphis,Branch,72.0,Paruh Baya,47.0,1.0,7318.64,1,1
19.39,Debit,Colorado Springs,ATM,43.0,Dewasa,45.0,1.0,9847.6,0,3
557.41,Credit,Washington,Online,80.0,Paruh Baya,49.0,1.0,2968.75,1,2
57.07,Credit,Boston,Online,31.0,Dewasa,99.0,1.0,9323.71,3,3
395.27,Credit,Miami,Online,18.0,Remaja,167.0,1.0,1764.08,4,1
289.05,Debit,New York,ATM,75.0,Paruh Baya,116.00000000000001,1.0,5683.49,1,1
46.11,Debit,San Francisco,Online,33.0,Dewasa,233.0,1.0,5225.73,3,2
335.5,Debit,Sacramento,ATM,63.0,Paruh Baya,47.0,1.0,6445.4,2,2
388.07,Debit,Seattle,Online,24.0,Remaja,68.00000000000001,1.0,289.71,3,2
520.86,Credit,Sacramento,Online,51.0,Lansia,66.0,1.0,9200.74,2,2
787.41,Debit,Memphis,Online,25.0,Remaja,39.0,1.0,300.87,3,1
31.699999999999996,Credit,Raleigh,ATM,48.0,Dewasa,121.0,1.0,743.8999999999999,0,2
22.3,Debit,Philadelphia,ATM,21.0,Remaja,90.0,1.0,1200.35,3,1
203.12,Debit,San Jose,ATM,56.0,Paruh Baya,181.0,1.0,1562.39,2,2
315.94,Credit,Raleigh,Branch,49.0,Dewasa,172.0,1.0,7719.709999999999,0,2
0.26,Debit,Oklahoma City,Online,20.0,Remaja,173.0,1.0,1833.67,3,1
210.77,Debit,Mesa,ATM,71.0,Paruh Baya,161.0,1.0,5396.65,1,1
406.65,Debit,Mesa,ATM,57.0,Dewasa,107.0,1.0,12995.7,2,1
422.9,Debit,Tucson,ATM,40.0,Lansia,111.0,1.0,7616.43,0,2
20.62,Credit,Philadelphia,ATM,35.0,Dewasa,225.0,1.0,12500.8,0,1
174.39,Debit,San Francisco,ATM,19.0,Remaja,36.0,1.0,1127.08,3,2
7.859999999999999,Credit,Sacramento,Branch,76.0,Paruh Baya,91.0,1.0,3621.98,1,2
297.65646754281164,Debit,Denver,Online,49.0,Lansia,44.0,1.0,5212.28,0,3
54.85,Credit,San Francisco,Branch,58.0,Paruh Baya,40.0,1.0,2727.45,2,2
16.55,Debit,Tucson,Branch,26.0,Lansia,159.0,1.0,6089.79,3,2
91.32,Debit,Milwaukee,Branch,58.0,Lansia,77.0,1.0,2618.1,2,1
195.49,Debit,Memphis,ATM,31.0,Dewasa,119.42293906810038,1.0,11988.12,3,1
49.62,Debit,Portland,ATM,55.0,Lansia,111.0,1.0,3841.4199999999996,2,1
487.16,Credit,Los Angeles,Branch,28.0,Remaja,84.00000000000001,1.0,321.21,3,0
405.6,Debit,Tucson,Online,37.0,Lansia,44.0,1.0,9754.73,0,2
512.95,Debit,Columbus,Branch,57.0,Lansia,143.0,1.0,9584.52,2,3
345.94,Debit,Portland,ATM,31.0,Dewasa,163.0,1.0,7624.56,3,1
356.56,Debit,New York,Online,47.0,Lansia,52.00000000000001,1.0,2485.73,0,1
10.31,Debit,Louisville,Online,36.0,Lansia,280.0,1.0,2137.9,0,0
211.69,Debit,Atlanta,Branch,30.0,Dewasa,111.0,1.0,6412.85,3,3
221.49,Credit,Oklahoma City,Branch,23.0,Remaja,196.0,1.0,707.25,3,1
278.23,Debit,Fresno,Online,48.0,Lansia,83.0,1.0,8300.54,0,0
116.88,Debit,Memphis,ATM,45.0,Dewasa,263.0,1.0,7717.339999999999,0,1
328.77,Credit,San Diego,Online,39.0,Dewasa,247.0,1.0,6967.03,0,2
77.53,Debit,Louisville,Branch,54.0,Paruh Baya,55.0,1.0,5158.6,2,0
421.74,Debit,San Jose,Online,67.0,Dewasa,103.0,1.0,12031.14,1,2
313.69,Debit,Oklahoma City,Branch,73.0,Paruh Baya,151.99999999999997,1.0,7093.68,1,1
411.72,Debit,Washington,Branch,29.0,Dewasa,153.0,1.0,8539.86,3,2
508.73,Debit,Chicago,Branch,59.0,Paruh Baya,89.0,1.0,7640.57,2,3
153.08,Debit,Omaha,ATM,24.0,Remaja,201.0,1.0,1292.21,3,1
23.01,Debit,Las Vegas,Branch,63.0,Paruh Baya,166.0,1.0,5958.75,2,0
69.28,Debit,Los Angeles,Online,25.0,Remaja,129.0,1.0,708.7399999999999,3,0
51.25,Credit,Austin,Branch,28.0,Remaja,66.0,1.0,1744.4,3,3
407.65,Debit,Denver,ATM,25.0,Remaja,263.0,1.0,273.78,3,3
459.25,Debit,Tucson,Branch,25.0,Remaja,59.00000000000001,1.0,130.76,3,2
301.56,Debit,Seattle,Branch,49.0,Dewasa,118.0,1.0,10389.6,0,2
17.67,Debit,San Diego,Online,63.0,Dewasa,91.0,1.0,1048.18,2,2
5.29,Credit,San Francisco,Online,32.0,Dewasa,132.0,1.0,12896.68,3,2
401.37,Debit,Los Angeles,Branch,43.0,Lansia,251.0,1.0,8208.54,0,0
145.4,Debit,Tucson,Online,38.0,Lansia,24.0,1.0,5244.49,0,2
556.34,Debit,Seattle,Online,37.0,Dewasa,45.99999999999999,1.0,11935.14,0,2
34.31,Debit,Philadelphia,ATM,24.0,Remaja,251.0,1.0,1484.76,3,1
780.59,Credit,Tucson,Online,23.0,Remaja,145.0,1.0,6513.34,3,2
282.65,Debit,Fort Worth,ATM,35.0,Dewasa,161.0,1.0,13801.15,0,0
305.27,Debit,Las Vegas,Online,68.0,Dewasa,147.0,1.0,12958.65,1,0
185.81,Debit,Austin,Online,32.0,Dewasa,116.00000000000001,1.0,9588.71,3,3
66.01,Debit,Milwaukee,Online,49.0,nan,179.0,1.0,3475.99,0,1
447.95,Debit,Tucson,Branch,29.0,Lansia,75.0,1.0,7544.399999999999,3,2
279.3,Debit,Oklahoma City,ATM,19.0,Remaja,48.0,1.0,1193.61,3,1
297.65646754281164,Debit,Indianapolis,Online,33.0,Dewasa,26.999999999999996,1.0,12063.77,3,0
611.15,Debit,Detroit,ATM,27.0,Remaja,121.0,1.0,892.8299999999999,3,0
275.2,Debit,New York,Online,54.0,Lansia,81.0,1.0,1230.12,2,1
427.79,Debit,San Jose,Branch,18.0,Remaja,189.0,1.0,1479.67,4,2
469.13,Credit,San Antonio,ATM,54.0,Dewasa,139.0,1.0,1265.28,2,2
102.81,Debit,Seattle,Branch,76.0,Paruh Baya,47.0,1.0,3228.87,1,2
22.61,Debit,Seattle,Online,19.0,Remaja,145.0,1.0,1111.67,3,2
68.28,Debit,Boston,Online,56.0,Lansia,293.0,1.0,3213.16,2,3
33.65,Credit,New York,Online,63.0,Dewasa,146.0,1.0,12719.93,2,1
362.68,Credit,Miami,ATM,63.0,Paruh Baya,137.0,1.0,2040.77,2,1
73.23,Debit,San Francisco,Branch,20.0,Remaja,172.0,1.0,1309.85,3,2
654.49,Credit,Austin,Online,25.0,Remaja,104.0,1.0,164.61,3,3
18.56,Credit,Memphis,Branch,49.0,Lansia,161.0,1.0,4230.37,0,1
389.05,Debit,Dallas,ATM,27.0,Remaja,41.0,1.0,761.0,3,3
7.38,Debit,Houston,Online,67.0,Paruh Baya,119.42293906810038,1.0,2923.83,1,0
109.48,Debit,Baltimore,Online,44.67844382691544,Paruh Baya,93.0,1.0,7372.47,0,3
66.91,Debit,Seattle,ATM,39.0,Dewasa,85.0,1.0,871.1,0,2
335.48,Debit,Oklahoma City,Branch,45.0,Lansia,155.0,1.0,3023.16,0,1
38.14,Debit,Albuquerque,Online,19.0,Remaja,174.0,1.0,1119.21,3,3
1076.98,Debit,Detroit,Branch,60.0,Dewasa,173.0,1.0,11833.73,2,0
360.02,Debit,Dallas,Online,68.0,Paruh Baya,68.00000000000001,1.0,6400.59,1,3
567.71,Debit,Memphis,Online,63.0,Dewasa,80.0,1.0,13884.24,2,1
218.19,Debit,Austin,ATM,19.0,Remaja,185.0,1.0,620.83,3,3
209.99,Debit,Denver,ATM,19.0,Remaja,40.0,1.0,1938.0100000000002,3,3
11.02,Debit,Tucson,Branch,19.0,Remaja,280.0,1.0,964.79,3,2
83.43,Debit,New York,Online,56.0,Paruh Baya,109.0,1.0,1870.16,2,1
344.97,Debit,Austin,Online,34.0,Dewasa,106.0,1.0,5577.94,0,3
172.29,Debit,El Paso,ATM,36.0,Lansia,283.0,1.0,8700.8,0,0
195.54,Debit,Omaha,Online,60.0,Paruh Baya,255.0,1.0,2794.66,2,1
101.23,Debit,Colorado Springs,Online,45.0,Lansia,87.0,1.0,6169.71,0,3
180.46,Debit,Fresno,ATM,25.0,Remaja,34.0,1.0,831.7499999999999,3,0
692.55,Debit,Charlotte,Branch,53.0,Paruh Baya,109.0,1.0,2451.56,2,3
147.31,Credit,Mesa,Online,34.0,Dewasa,91.99999999999999,1.0,13625.52,0,1
107.48,Debit,Los Angeles,Branch,20.0,Remaja,103.0,1.0,1379.39,3,0
81.51,Debit,Washington,Branch,25.0,Remaja,97.0,1.0,865.4899999999999,3,2
365.48,Credit,Seattle,Online,76.0,Paruh Baya,215.99999999999997,1.0,7147.4,1,2
491.1,Credit,Houston,Online,35.0,Lansia,125.0,1.0,7833.85,0,0
452.8,Debit,Los Angeles,Branch,80.0,Paruh Baya,151.0,1.0,4840.67,1,0
645.04,Debit,Memphis,Branch,70.0,Paruh Baya,78.0,1.0,7361.47,1,1
169.28,Debit,Philadelphia,Branch,45.0,Dewasa,114.0,1.0,5128.44,0,1
88.42,Debit,El Paso,ATM,62.0,Dewasa,91.0,1.0,12381.45,2,0
155.53,Debit,Baltimore,ATM,29.0,Lansia,66.0,1.0,4008.05,3,3
991.8200000000002,Debit,Milwaukee,Online,43.0,Lansia,300.0,1.0,3493.13,0,1
39.24,Debit,Dallas,ATM,77.0,Paruh Baya,106.0,1.0,6462.41,1,3
78.77,Credit,Las Vegas,ATM,48.0,Lansia,50.00000000000001,1.0,6470.57,0,0
26.5,Debit,Indianapolis,Online,48.0,Lansia,179.0,1.0,4854.83,0,0
83.62,Debit,Raleigh,ATM,48.0,Dewasa,146.0,1.0,12652.22,0,2
142.78,Debit,San Diego,Branch,68.0,Dewasa,150.0,1.0,11705.88,1,2
55.99,Debit,El Paso,ATM,35.0,Dewasa,95.0,1.0,932.61,0,0
774.48,Debit,Louisville,Branch,61.0,Dewasa,30.999999999999996,1.0,11613.58,2,0
105.37,Debit,Sacramento,ATM,25.0,Remaja,160.0,1.0,1068.55,3,2
118.83,Debit,Virginia Beach,Online,28.0,Remaja,295.0,1.0,1616.3,3,2
46.22,Debit,San Jose,Branch,23.0,Remaja,217.0,1.0,471.2799999999999,3,2
659.71,Credit,San Jose,Branch,21.0,Remaja,148.0,1.0,106.86,3,2
377.97,Debit,Miami,Online,72.0,Paruh Baya,160.0,1.0,2457.1,1,1
114.1,Debit,Boston,Branch,69.0,Paruh Baya,148.0,1.0,5882.12,1,3
11.3,Credit,Louisville,Online,55.0,Paruh Baya,41.0,1.0,1938.99,2,0
95.5,Debit,Omaha,Online,57.0,Paruh Baya,17.0,1.0,4079.09,2,1
130.93,Credit,Houston,Branch,28.0,Lansia,149.0,1.0,860.1199999999999,3,0
272.97,Debit,Boston,Online,68.0,Paruh Baya,174.0,1.0,7811.310000000001,1,3
73.35,Debit,San Francisco,Branch,24.0,Remaja,47.0,1.0,1181.84,3,2
29.94,Debit,San Francisco,ATM,58.0,Dewasa,243.0,1.0,10915.54,2,2
307.24,Debit,San Jose,ATM,19.0,Remaja,136.0,2.0,1670.72,3,2
50.52,Debit,Boston,Online,20.0,Remaja,140.0,1.0,1121.19,3,3
820.46,Credit,Fort Worth,Online,53.0,Lansia,243.0,1.0,5621.86,2,0
153.07,Debit,Detroit,ATM,56.0,Lansia,116.00000000000001,1.0,8873.43,2,0
52.94,Debit,Tucson,Branch,41.0,Dewasa,146.0,1.0,6990.92,0,2
384.41,Debit,Jacksonville,ATM,60.0,Lansia,65.0,1.0,7831.56,2,0
235.42,Debit,Phoenix,Branch,51.0,Paruh Baya,175.0,1.0,6173.23,2,1
114.23,Debit,Dallas,ATM,56.0,Dewasa,64.0,1.0,9523.72,2,3
12.62,Debit,El Paso,Branch,33.0,Dewasa,61.00000000000001,1.0,6420.47,3,0
997.37,Debit,Fort Worth,ATM,23.0,Remaja,145.0,1.0,1146.09,3,0
373.52,Debit,Colorado Springs,ATM,35.0,Lansia,235.0,1.0,6430.41,0,3
336.05,Debit,San Antonio,Branch,28.0,Remaja,164.0,1.0,1635.05,3,2
366.93,Debit,Houston,Online,66.0,Paruh Baya,33.0,1.0,6697.79,1,0
112.27,Debit,Seattle,Branch,58.0,Dewasa,102.0,1.0,7369.89,2,2
494.9599999999999,Debit,Sacramento,ATM,40.0,Lansia,132.0,1.0,6903.68,0,2
561.58,Debit,Sacramento,Online,65.0,Dewasa,22.999999999999996,1.0,11748.86,1,2
440.94,Debit,San Antonio,Online,42.0,Dewasa,148.0,1.0,7303.23,0,2
71.9,Debit,Los Angeles,Branch,29.0,Dewasa,51.00000000000001,1.0,10619.35,3,0
256.66,Credit,Raleigh,Online,54.0,Paruh Baya,137.0,1.0,1794.5,2,2
166.55,Credit,Houston,Branch,59.0,Dewasa,99.0,1.0,12970.21,2,0
276.26,Debit,Louisville,Branch,56.0,Dewasa,143.0,1.0,120.88999999999999,2,0
35.46,Debit,Indianapolis,ATM,67.0,Dewasa,164.0,1.0,5692.31,1,0
38.14,Debit,Portland,Branch,50.0,Lansia,165.0,1.0,9879.87,2,1
506.25999999999993,Credit,Baltimore,ATM,64.0,Paruh Baya,86.0,1.0,6266.65,2,3
736.32,Debit,Indianapolis,Online,31.0,Dewasa,28.0,1.0,14268.95,3,0
389.43,Credit,Austin,ATM,52.0,Lansia,151.0,1.0,6449.83,2,3
25.58,Debit,Omaha,ATM,60.0,Lansia,166.0,1.0,6741.41,2,1
446.1,Debit,Seattle,ATM,25.0,Remaja,243.0,1.0,1008.44,3,2
147.74,Debit,Raleigh,Branch,23.0,Remaja,15.0,1.0,1711.78,3,2
46.23,Debit,Fresno,Online,77.0,Paruh Baya,282.0,1.0,5107.75,1,0
265.37,Debit,Washington,Branch,33.0,Lansia,77.0,1.0,5229.95,3,2
342.57,Debit,Boston,Online,20.0,Remaja,91.0,1.0,339.16,3,3
417.26,Credit,New York,Online,32.0,Dewasa,45.0,1.0,10442.48,3,1
33.63,Debit,Columbus,Online,63.0,Paruh Baya,75.99999999999999,1.0,4324.4,2,3
64.58,Debit,El Paso,Branch,55.0,Paruh Baya,173.0,1.0,6292.29,2,0
23.23,Credit,Miami,Branch,21.0,Remaja,122.0,1.0,269.01,3,1
297.65646754281164,Credit,Jacksonville,ATM,78.0,Paruh Baya,112.0,1.0,5113.438123505977,1,0
278.88,Debit,Kansas City,Branch,64.0,Dewasa,179.0,2.0,1334.09,2,0
285.49,Credit,Charlotte,Branch,53.0,Dewasa,109.0,1.0,6366.84,2,3
71.87,Debit,Nashville,ATM,22.0,Remaja,258.0,1.0,1839.1,3,1
308.8,Debit,Baltimore,ATM,53.0,Paruh Baya,41.0,1.0,3966.5399999999995,2,3
135.35,Debit,Houston,Branch,44.67844382691544,Lansia,82.0,1.0,9983.36,0,0
288.43,Debit,Phoenix,Branch,66.0,Paruh Baya,72.0,1.0,4577.09,1,1
147.46,Credit,Albuquerque,Online,65.0,Dewasa,205.0,1.0,7458.029999999999,1,3
214.15,Debit,nan,Branch,32.0,Lansia,217.0,1.0,6397.29,3,2
170.36,Debit,Indianapolis,ATM,30.0,Dewasa,118.0,1.0,6034.73,3,0
965.66,Debit,Raleigh,ATM,53.0,Lansia,32.0,1.0,765.8099999999998,2,2
736.53,Debit,Philadelphia,ATM,55.0,Lansia,120.0,1.0,9826.26,2,1
213.42,Debit,Columbus,ATM,45.0,Lansia,17.0,1.0,3736.3800000000006,0,3
94.09,Debit,Miami,Branch,27.0,Remaja,203.0,1.0,646.8499999999999,3,1
91.23,nan,Boston,ATM,72.0,Paruh Baya,86.0,1.0,6385.12,1,3
263.92,Credit,San Diego,Branch,57.0,Paruh Baya,233.0,1.0,4161.71,2,2
77.5,Credit,Fort Worth,Online,51.0,Dewasa,201.0,1.0,11079.77,2,0
3.65,Debit,Miami,Online,69.0,Dewasa,146.0,1.0,10017.11,1,1
43.88,Credit,Seattle,Online,26.0,Remaja,251.0,1.0,1644.09,3,2
297.65646754281164,Debit,El Paso,ATM,28.0,Remaja,132.0,1.0,387.65,3,0
224.79,Debit,Boston,Online,18.0,Remaja,129.0,1.0,528.38,4,3
64.3,Debit,Louisville,ATM,55.0,Paruh Baya,67.0,1.0,7530.299999999999,2,0
111.79,Debit,Jacksonville,Online,62.0,Dewasa,49.0,1.0,10887.59,2,0
927.16,Debit,San Francisco,ATM,59.0,Paruh Baya,153.0,1.0,7104.61,2,2
613.7,Credit,Fort Worth,Branch,61.0,Paruh Baya,37.0,1.0,7307.11,2,0
170.45,Debit,San Francisco,Branch,60.0,Lansia,199.0,1.0,2284.41,2,2
344.27,Debit,San Antonio,Branch,22.0,Remaja,123.0,1.0,1918.3600000000001,3,2
872.72,Debit,Washington,Online,22.0,Remaja,288.0,1.0,503.01,3,2
292.95,Debit,Memphis,Branch,37.0,Lansia,56.0,1.0,1216.91,0,1
28.44,Debit,Fresno,ATM,18.0,Remaja,243.0,1.0,1071.04,4,0
209.02,Debit,El Paso,ATM,21.0,Remaja,74.0,1.0,187.9,3,0
20.05,Debit,Chicago,ATM,72.0,Paruh Baya,171.0,1.0,7145.67,1,3
175.02,Debit,Phoenix,Online,28.0,Remaja,71.0,1.0,1493.88,3,1
89.5,Credit,Louisville,Branch,41.0,Lansia,134.0,1.0,8658.95,0,0
69.96,Debit,Baltimore,Branch,28.0,Remaja,30.999999999999996,1.0,164.12,3,3
146.51,Debit,Albuquerque,ATM,53.0,Lansia,119.42293906810038,1.0,7089.9,2,3
376.78,Credit,Nashville,Online,21.0,Remaja,88.0,1.0,841.6499999999999,3,1
148.54,Credit,Columbus,Branch,71.0,Paruh Baya,107.0,1.0,5677.05,1,3
388.77,Credit,Jacksonville,Online,26.0,Remaja,30.0,1.0,1658.49,3,0
100.38,Debit,Seattle,Branch,63.0,Dewasa,49.0,1.0,10171.68,2,2
137.23,Debit,Fresno,Branch,64.0,Dewasa,63.0,1.0,13847.99,2,0
870.3,Debit,San Jose,ATM,51.0,Paruh Baya,229.0,1.0,3688.98,2,2
458.94,Debit,Detroit,Branch,52.0,Lansia,180.0,1.0,5619.95,2,0
327.35,Credit,Memphis,Branch,20.0,Remaja,175.0,1.0,342.08,3,1
757.15,Debit,Raleigh,Online,53.0,Lansia,37.99999999999999,1.0,4702.86,2,2
5.64,Debit,Boston,Online,44.67844382691544,Dewasa,47.0,1.0,12703.24,0,3
47.23,Credit,Memphis,Online,73.0,Paruh Baya,160.0,1.0,6659.81,1,1
239.41,Credit,nan,Online,42.0,Dewasa,247.99999999999997,1.0,7860.65,0,2
7.48,Debit,San Antonio,ATM,55.0,Lansia,29.000000000000004,1.0,5113.438123505977,2,2
170.97,Debit,Nashville,Branch,26.0,Remaja,292.0,1.0,1265.27,3,1
659.15,Debit,Boston,ATM,22.0,Remaja,204.0,1.0,1241.59,3,3
31.53,Debit,Kansas City,Online,25.0,Remaja,283.0,1.0,874.93,3,0
111.66,Credit,nan,Online,48.0,Lansia,140.0,1.0,5716.72,0,2
250.01,Debit,Kansas City,ATM,62.0,Paruh Baya,88.0,1.0,1541.48,2,0
554.15,Debit,Raleigh,ATM,49.0,Dewasa,107.99999999999999,1.0,14817.22,0,2
598.66,nan,Charlotte,Branch,32.0,Lansia,222.0,1.0,2587.11,3,3
28.38,Debit,Sacramento,Branch,55.0,Dewasa,98.0,1.0,173.7,2,2
16.8,Debit,San Diego,ATM,49.0,Dewasa,94.0,1.0,11847.07,0,2
896.79,Debit,Dallas,Online,33.0,Dewasa,168.00000000000003,1.0,11146.74,3,3
159.0,Debit,Las Vegas,ATM,49.0,Lansia,37.99999999999999,1.0,369.79,0,0
56.31,Credit,Houston,Online,75.0,Paruh Baya,195.0,1.0,6396.08,1,0
203.99,Debit,Philadelphia,Online,52.0,Paruh Baya,215.0,1.0,4840.31,2,1
50.99,Debit,Detroit,Branch,29.0,Dewasa,75.99999999999999,1.0,1334.6,3,0
101.28,Credit,Chicago,Online,32.0,Lansia,75.0,1.0,2774.35,3,3
299.92,Debit,Denver,ATM,27.0,Remaja,122.0,1.0,1368.0,3,3
77.54,Debit,Phoenix,Online,67.0,Paruh Baya,73.0,1.0,4536.38,1,1
18.35,Debit,Nashville,Branch,21.0,Remaja,78.0,1.0,1293.39,3,1
732.53,Credit,San Jose,ATM,26.0,Remaja,116.00000000000001,1.0,441.54,3,2
65.11,Debit,Nashville,ATM,34.0,Lansia,150.0,1.0,8485.14,0,1
67.07,Credit,Los Angeles,ATM,24.0,Remaja,56.0,1.0,999.6200000000001,3,0
137.48,Debit,Seattle,Branch,55.0,Dewasa,47.0,1.0,14273.42,2,2
398.36,Debit,Columbus,ATM,22.0,Remaja,56.0,1.0,1863.7,3,3
469.46,Debit,New York,ATM,20.0,Remaja,149.0,1.0,8640.56,3,1
37.58,Debit,Indianapolis,ATM,57.0,Dewasa,182.0,1.0,259.44,2,0
160.24,Debit,Washington,ATM,31.0,Lansia,15.0,1.0,5526.97,3,2
315.39,Credit,New York,Branch,23.0,Remaja,93.0,1.0,929.6,3,1
165.91,Debit,Jacksonville,ATM,26.0,Remaja,84.00000000000001,1.0,587.1199999999999,3,0
211.36,Debit,San Francisco,Branch,47.0,Lansia,194.0,1.0,4760.34,0,2
241.45000000000002,Debit,Portland,Online,26.0,Remaja,158.0,1.0,1594.04,3,1
23.24,Debit,Indianapolis,Branch,68.0,Dewasa,129.0,1.0,13777.79,1,0
70.88,Credit,Omaha,Branch,74.0,Paruh Baya,176.0,1.0,1794.65,1,1
1143.67,Debit,Atlanta,Online,66.0,Paruh Baya,111.0,1.0,7677.760000000001,1,3
314.52,Debit,Memphis,ATM,80.0,Paruh Baya,229.0,1.0,7071.32,1,1
181.81,Credit,Austin,Online,78.0,Paruh Baya,122.0,1.0,7525.7300000000005,1,3
854.64,Debit,Fort Worth,Branch,56.0,Paruh Baya,118.0,1.0,2989.25,2,0
261.19,Debit,Oklahoma City,ATM,64.0,Paruh Baya,52.00000000000001,1.0,7620.6,2,1
220.68,Credit,Raleigh,Online,71.0,Paruh Baya,217.0,1.0,5549.2,1,2
11.86,Debit,Sacramento,Branch,31.0,Lansia,129.0,1.0,6782.61,3,2
122.65000000000002,Debit,Columbus,Online,28.0,Remaja,41.0,1.0,1968.51,3,3
395.16,Debit,Milwaukee,Online,56.0,Paruh Baya,17.0,1.0,5340.73,2,1
704.69,Debit,Las Vegas,Online,51.0,Paruh Baya,150.0,1.0,3267.84,2,0
369.89,Debit,San Antonio,ATM,69.0,Paruh Baya,69.00000000000001,1.0,6941.47,1,2
10.92,Debit,Jacksonville,ATM,67.0,Paruh Baya,268.0,1.0,7567.2,1,0
199.14,Debit,Seattle,Branch,31.0,Lansia,36.0,1.0,7001.25,3,2
109.43,Debit,Denver,nan,70.0,Paruh Baya,140.0,1.0,1983.65,1,3
304.15,Debit,Atlanta,Branch,20.0,Remaja,40.0,1.0,686.9099999999999,3,3
620.54,Credit,Omaha,Branch,28.0,Remaja,98.0,1.0,213.36,3,1
757.79,Debit,Charlotte,Online,22.0,Remaja,117.0,1.0,1443.02,3,3
122.81,Debit,San Jose,Branch,52.0,Dewasa,12.0,1.0,8450.84,2,2
96.25,Debit,Houston,Online,61.0,Paruh Baya,171.0,1.0,7996.699999999999,2,0
142.55,Debit,Kansas City,Online,67.0,Dewasa,97.0,1.0,1262.68,1,0
35.94,Credit,Fresno,Branch,23.0,Remaja,141.0,1.0,1697.28,3,0
24.86,Debit,Jacksonville,Branch,58.0,Lansia,292.0,1.0,2591.65,2,0
103.08,Debit,San Francisco,Online,60.0,Dewasa,109.0,1.0,12002.16,2,2
116.27,Debit,Portland,Online,57.0,Lansia,94.0,1.0,8726.92,2,1
34.74,Credit,Portland,Online,44.67844382691544,Paruh Baya,72.0,1.0,3736.57,0,1
64.01,Credit,Philadelphia,Branch,19.0,Remaja,240.0,1.1216216216216217,1225.69,3,1
50.9,Credit,Jacksonville,Online,28.0,Remaja,150.0,1.0,1277.7,3,0
